"species","enc_id","sr","site","startrec","endrec","starttime","dur","n","SNR","noiselevel","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81"
"Ggr",105,96000,"none","2009-06-25a.WAV","2009-06-25a.WAV",1707,4,37,18.16539865,0,0.004381697,0.004956982,0.004241936,0.003984784,0.004059929,0.003503201,0.003798321,0.003192628,0.002571537,0.002353477,0.00195522,0.001406057,0.001200273,0.001143074,0.000635413,0.00081277,0.001966296,0.002261456,0.001597938,0.001174794,0.001913694,0.002152463,0.001430085,0.001992642,0.00230441,0.003184617,0.004945338,0.006950055,0.009175877,0.010958393,0.011620602,0.010712809,0.008678728,0.006153895,0.005547116,0.005989791,0.007309809,0.010245388,0.013397492,0.015871499,0.016925237,0.016082391,0.014447921,0.014171393,0.014835605,0.015448873,0.015842019,0.017174636,0.018657733,0.019752546,0.019799498,0.017926647,0.014464512,0.011817536,0.010671538,0.011582665,0.013661573,0.015441062,0.017923047,0.019890805,0.021348357,0.022971244,0.024452271,0.024705886,0.024209175,0.022702501,0.021736123,0.020764157,0.020421069,0.021452335,0.023621604,0.025212236,0.025136867,0.024168226,0.022798211,0.021853432,0.022159067,0.023561746,0.025116947,0.026265035,0.027093785
"Ggr",105,96000,"none","2009-06-25a.WAV","2009-06-25a.WAV",504,4,167,27.83855841,0,0.004381911,0.00458446,0.004261122,0.00397166,0.003855396,0.00363739,0.003725454,0.004377527,0.004672774,0.004381021,0.004301064,0.004217124,0.004402154,0.005183552,0.005821017,0.005970054,0.006027267,0.00612504,0.006223496,0.006617182,0.007551797,0.008507134,0.009011559,0.009123552,0.008716028,0.008534698,0.009536497,0.011366599,0.01279721,0.013373428,0.013369166,0.012904103,0.012476901,0.012518708,0.012942476,0.01345633,0.013597004,0.01324917,0.012138236,0.01128361,0.012437029,0.013818804,0.014160668,0.01386792,0.013401986,0.012931879,0.012296122,0.01168888,0.011251118,0.011075635,0.011205901,0.011777726,0.012494799,0.01278336,0.013107551,0.013917179,0.014763356,0.015276317,0.015673681,0.016183335,0.016796417,0.017265962,0.017584784,0.017787685,0.017817817,0.017989893,0.018301174,0.018598639,0.018655922,0.018622254,0.019042679,0.01976464,0.020285411,0.020490155,0.020776438,0.021220476,0.021667426,0.022046027,0.022418511,0.022745993,0.022817577
"Ggr",105,96000,"none","2009-06-25a.WAV","2009-06-25a.WAV",56,4,178,14.66922873,0,0.001542075,0.001359218,0.001216011,0.001548102,0.00132862,0.001058756,0.000472643,0.000630527,0.000525062,0.000434549,0.00035956,0.000260574,0.000357689,0.000369278,0.000323093,0.000157529,0.000342334,0.000603512,0.000522096,0.000310191,0.001208355,0.00247218,0.003647132,0.004960909,0.006498833,0.008036124,0.009520213,0.011000098,0.012550466,0.014196537,0.016136777,0.017657514,0.018097642,0.017645887,0.016494722,0.015337406,0.014312631,0.013136572,0.011976162,0.010916072,0.009839281,0.009280538,0.01017335,0.011367815,0.011664069,0.01173716,0.011754734,0.011766911,0.011598727,0.011349383,0.010963523,0.010073298,0.009457805,0.009820536,0.011125512,0.012650639,0.014785163,0.016802894,0.01834123,0.019539497,0.020716888,0.02167604,0.0223704,0.023186377,0.023786895,0.024416413,0.025111289,0.02571224,0.02627532,0.026871158,0.027215541,0.02703523,0.026705655,0.026690071,0.026564669,0.026385669,0.025790113,0.024347646,0.023148142,0.021517701,0.02086083
"Ggr",105,96000,"none","2009-06-25a.WAV","2009-06-25a.WAV",788,4,23,11.30676674,0,0.010791577,0.011666235,0.011785197,0.011789662,0.012721275,0.013753521,0.01476615,0.01535647,0.015704677,0.015669488,0.016917422,0.017823491,0.018494175,0.018927217,0.018818111,0.019463921,0.020428807,0.020960036,0.021036103,0.021337442,0.02159924,0.021450259,0.020855548,0.019655524,0.019483003,0.019348136,0.018585112,0.017971046,0.017626625,0.017101451,0.015550619,0.014110073,0.013167088,0.012277726,0.010599365,0.009814644,0.009575783,0.008797076,0.007589991,0.006931318,0.006327415,0.006587845,0.004913723,0.003684587,0.004802393,0.004738354,0.004004471,0.003612545,0.003628083,0.003500194,0.004055406,0.004805927,0.005887385,0.006203515,0.005400478,0.005961891,0.007105511,0.00681974,0.006755523,0.007527303,0.008030639,0.008397967,0.009052343,0.009226155,0.007646289,0.008608625,0.01089285,0.011002873,0.011203401,0.011667491,0.012808732,0.013892067,0.01524549,0.017417501,0.018897953,0.018414009,0.015625069,0.012246646,0.012621188,0.014132507,0.016347311
"Ggr",105,96000,"none","2009-06-25a.WAV","2009-06-25a.WAV",469,4,451,27.87433008,0,0.006279895,0.006373376,0.006406099,0.00657619,0.006763583,0.00690185,0.00688071,0.006854537,0.006807649,0.006961133,0.007207203,0.007287265,0.007294148,0.007349125,0.007508675,0.007650662,0.007811417,0.007978903,0.008174134,0.008265993,0.008380361,0.008470659,0.008692821,0.008782656,0.00898586,0.009154012,0.009402549,0.009536751,0.009863548,0.009908715,0.010104752,0.010969457,0.012299561,0.012913876,0.013087016,0.012791711,0.012608121,0.012174648,0.012120384,0.012261335,0.012671641,0.013095058,0.013497101,0.01364821,0.01341961,0.013081067,0.012913824,0.012858004,0.012791415,0.012709838,0.012801873,0.012763823,0.012751653,0.012637496,0.012817334,0.013175476,0.013593797,0.013999123,0.014347274,0.014568973,0.014592069,0.014433002,0.014291864,0.014298085,0.014589024,0.015201938,0.015980968,0.016676701,0.017302766,0.018109837,0.018987126,0.019724187,0.020353515,0.020808717,0.02105757,0.021070015,0.020888804,0.020408874,0.020174965,0.02037623,0.02068981
"Ggr",105,96000,"none","2009-06-25a.WAV","2009-06-25a.WAV",10,4,39,15.90985945,0,0.002713584,0.003036766,0.003746972,0.004272858,0.00402244,0.004214098,0.004964945,0.005243811,0.005387289,0.005430449,0.00503416,0.004539527,0.004544341,0.005167851,0.005664848,0.005595278,0.006149474,0.006573959,0.006324529,0.006229884,0.00626834,0.005850229,0.005984057,0.006705475,0.007184519,0.007590687,0.007208445,0.007463094,0.008471204,0.00964214,0.011322999,0.011764006,0.01243543,0.012096157,0.010898467,0.009845458,0.009080808,0.009425163,0.009700008,0.010671724,0.013328969,0.014431,0.014106111,0.01424539,0.013544197,0.012634134,0.012260393,0.012677791,0.013102627,0.013293366,0.013558985,0.013784895,0.015320799,0.015609416,0.015438103,0.015024622,0.015069881,0.014770247,0.015201209,0.015711353,0.015544172,0.014783792,0.015524456,0.017240051,0.017947874,0.018591676,0.019417824,0.020247441,0.020698941,0.020425122,0.020604329,0.021557526,0.023344599,0.025243063,0.025832957,0.025209723,0.023932946,0.022643644,0.022647816,0.023124215,0.023858876
"Ggr",105,96000,"none","2009-06-25a.WAV","2009-06-25a.WAV",1043,4,24,17.01211577,0,0.006767488,0.006879042,0.007112215,0.008292284,0.00816911,0.00640834,0.00649821,0.007053542,0.007127001,0.006040718,0.006464762,0.006219495,0.005229148,0.005200998,0.00482903,0.005250559,0.003847861,0.003126087,0.004417283,0.002998149,0.003543397,0.004215267,0.003264939,0.003768537,0.003542702,0.00386457,0.003162147,0.002503125,0.002166237,0.00326384,0.004340328,0.003667173,0.003351825,0.002151584,0.000937195,0.000859755,0.002373,0.002143487,0.002306141,0.004583647,0.00920984,0.013651916,0.013053558,0.008711986,0.006463715,0.005425404,0.004822823,0.007165667,0.008474746,0.009121142,0.012648557,0.016309714,0.018253309,0.017272544,0.015592564,0.016091944,0.016698586,0.017735053,0.017278263,0.016535858,0.01765591,0.018947687,0.020257572,0.023713233,0.028377578,0.030756101,0.030326283,0.028120023,0.026727123,0.027549078,0.029107179,0.030162219,0.029850926,0.030396393,0.030173013,0.029750764,0.029204368,0.027587699,0.026693532,0.027812284,0.028373633
"Ggr",105,96000,"none","2009-06-25a.WAV","2009-06-25a.WAV",1569,4,14,11.7289128,0,0.007787964,0.005885031,0.005693158,0.005584832,0.00616362,0.005506825,0.004173588,0.004007791,0.004382851,0.004721586,0.003073886,0.003275183,0.003450268,0.00457977,0.004853398,0.003682954,0.003120273,0.003489451,0.002151313,0.002351167,0.002128748,0.001012104,0.001139282,0.002989568,0.003289314,0.001742357,0.002259677,0.002747524,0.002546725,0.004033153,0.005607299,0.005572468,0.005707839,0.003551775,0.00344063,0.004863834,0.004833915,0.006154222,0.005784903,0.005561529,0.00852211,0.008994677,0.008003001,0.007117062,0.00605029,0.005917145,0.00658206,0.007240855,0.007040169,0.008871256,0.012590844,0.015131465,0.015481408,0.012367153,0.010956628,0.01247519,0.01204676,0.011117006,0.011812039,0.014515564,0.016701931,0.020922144,0.02537284,0.029236543,0.030445688,0.030111551,0.028923965,0.027788184,0.028293405,0.029389157,0.030594711,0.033180785,0.036696859,0.038367246,0.037207265,0.034138609,0.031581324,0.031237059,0.031660091,0.03145271,0.030963475
"Ggr",105,96000,"none","2009-06-25a.WAV","2009-06-25a.WAV",1143,4,36,25.64392097,0,0.010852539,0.009967686,0.010079363,0.010119264,0.009061058,0.009931118,0.011150764,0.010901047,0.010232167,0.008884435,0.007951104,0.007663842,0.00779114,0.007611247,0.007279168,0.006701128,0.006263702,0.006343542,0.006289882,0.006286099,0.006558592,0.006700437,0.007198093,0.007082742,0.007459367,0.007726877,0.00805536,0.00920744,0.009983669,0.010706385,0.010994429,0.010894801,0.010225344,0.009244692,0.008492293,0.008739183,0.008519184,0.008868167,0.010152615,0.010068431,0.010252207,0.01151878,0.012549681,0.01291871,0.012597453,0.012291369,0.011677524,0.011328624,0.010985451,0.011247656,0.011562039,0.012197332,0.01263203,0.013369525,0.014358946,0.014796787,0.014797407,0.01456253,0.014034975,0.013328044,0.01322537,0.014471726,0.015615932,0.016235932,0.016927988,0.017758916,0.018280733,0.018009725,0.017840898,0.018456243,0.019337975,0.019902066,0.020440594,0.020766223,0.020962296,0.021584653,0.021933332,0.021935676,0.021690502,0.021636508,0.021741244
"Ggr",105,96000,"none","2009-06-25a.WAV","2009-06-25a.WAV",681,4,95,19.81398874,0,0.001699517,0.001695491,0.001556575,0.001741164,0.001777544,0.002004717,0.002010389,0.001970205,0.002297253,0.002221726,0.002271811,0.002612347,0.002386275,0.002996046,0.003905518,0.003946053,0.004567882,0.004351955,0.004162673,0.004959676,0.004972682,0.005646889,0.006840795,0.007141608,0.007685146,0.008905066,0.009716218,0.010758709,0.011854296,0.013234565,0.015025077,0.016142518,0.016048441,0.015386632,0.015052207,0.015110463,0.015466708,0.015672781,0.015407303,0.01637606,0.01804438,0.019097282,0.019170691,0.01850707,0.017921936,0.016999289,0.015883562,0.015823667,0.015598323,0.015529357,0.016304742,0.016765431,0.016540627,0.01633844,0.015870762,0.015023356,0.014585993,0.014243755,0.015188549,0.015869074,0.01655081,0.017292203,0.017582545,0.018407653,0.018248972,0.018213809,0.018761972,0.018516593,0.018774786,0.018012023,0.017157425,0.017280429,0.017188629,0.017427514,0.017642927,0.017463643,0.017416145,0.017573542,0.017617734,0.017981821,0.01800356
"Ggr",105,96000,"none","2009-06-25a.WAV","2009-06-25a.WAV",705,4,13,11.07202661,0,0.012680225,0.01322193,0.013287766,0.012953462,0.013269671,0.014505632,0.015722065,0.016115376,0.014636628,0.01521211,0.015968342,0.015437608,0.015200931,0.014695627,0.013027858,0.012708721,0.013343099,0.013087945,0.013988566,0.015720828,0.015984808,0.015760232,0.016156874,0.016883548,0.017677403,0.017484214,0.0172284,0.017144591,0.016541971,0.015594549,0.01527257,0.014286895,0.013956811,0.014533801,0.016681215,0.01759681,0.016836361,0.01561584,0.014760786,0.0135961,0.012491605,0.013227034,0.014171354,0.013911136,0.012283787,0.011523846,0.012325042,0.012953875,0.012497814,0.012116674,0.011392515,0.011056966,0.010109871,0.010958919,0.011193926,0.010517434,0.009957074,0.009703776,0.009274554,0.008464279,0.009466023,0.00971912,0.009106627,0.008514575,0.007750882,0.007426854,0.008181612,0.008650885,0.008481945,0.009581267,0.009830404,0.01035833,0.010891116,0.011154377,0.010983452,0.009707392,0.006416129,0.002661888,0.001127191,0.001269896,0.004210384
"Ggr",105,96000,"none","2009-06-25a.WAV","2009-06-25a.WAV",1736,4,36,16.94656033,0,0.006722268,0.006111096,0.006443443,0.005728109,0.005049391,0.005116442,0.004829487,0.004716057,0.004219586,0.00252525,0.002444679,0.002952683,0.002594532,0.002976375,0.003319515,0.002708428,0.002208124,0.001080697,0.000553294,0.000763256,0.001501804,0.002435047,0.002810372,0.0020516,0.00220573,0.003269321,0.004816693,0.006746337,0.00740176,0.010534228,0.014313709,0.0145247,0.011232035,0.0094402,0.008861105,0.008282889,0.008160332,0.007838973,0.008108025,0.010181364,0.012603622,0.011247516,0.007594396,0.006465427,0.006375169,0.007328996,0.009304392,0.010164633,0.011215804,0.014263316,0.017369533,0.017954781,0.015806461,0.01180358,0.009794084,0.010374601,0.012199854,0.014249479,0.01492239,0.015327993,0.018221396,0.020880852,0.023042934,0.024375705,0.023054947,0.02045582,0.019705774,0.020242075,0.02074443,0.022696938,0.026659828,0.030457911,0.032260453,0.031708819,0.030660251,0.030076199,0.029696138,0.029436577,0.028917197,0.030262663,0.032298128
"Ggr",105,96000,"none","2009-06-25a.WAV","2009-06-25a.WAV",320,4,23,18.90296073,0,0.002374565,0.002391546,0.00180234,0.001319354,0.00180398,0.002663931,0.002410549,0.001073219,0.00049211,0.000901191,0.001331808,0.001865829,0.001403054,0.001162713,0.001790577,0.00149128,0.001974492,0.002342372,0.001654657,0.001947932,0.002730595,0.002377119,0.003053719,0.004227466,0.00537866,0.006680546,0.008574698,0.011720058,0.013851527,0.013153812,0.011714063,0.011412599,0.011806179,0.011926946,0.013008079,0.014774528,0.016781103,0.019209347,0.020643213,0.018686661,0.016715433,0.015933573,0.015189346,0.015097596,0.015237752,0.015662578,0.016879922,0.018341698,0.020187168,0.020748905,0.019113447,0.017300947,0.015377833,0.014438081,0.014488042,0.014588989,0.015301918,0.016472873,0.017640293,0.018475375,0.01796392,0.01734404,0.018060152,0.019035074,0.019069967,0.018698567,0.018649509,0.019088345,0.019277977,0.019070087,0.019188386,0.019587361,0.019668566,0.02007183,0.020431101,0.020505067,0.020653309,0.020502985,0.02108667,0.021447879,0.02149902
"Ggr",105,96000,"none","2009-06-25a.WAV","2009-06-25a.WAV",102,4,17,12.90740853,0,0.007872108,0.008709054,0.009546648,0.0096778,0.009973514,0.011358402,0.012501621,0.012776186,0.012551762,0.012610697,0.012957136,0.013158037,0.013176199,0.013049191,0.012371624,0.011973807,0.012203343,0.012696877,0.012831334,0.012818457,0.012829546,0.012645515,0.013008739,0.013260564,0.013949851,0.014285987,0.014186916,0.014353305,0.015016102,0.015336879,0.015094846,0.014266312,0.013459369,0.013125084,0.013448732,0.014307823,0.014897776,0.014914825,0.014607538,0.014248282,0.013771668,0.01366537,0.014191397,0.014028885,0.012903548,0.012348962,0.012584316,0.012457366,0.012222406,0.012624959,0.012705112,0.012293512,0.012185186,0.012185931,0.011604548,0.01128646,0.011345713,0.011783492,0.011716043,0.011154804,0.011269546,0.011443088,0.012066285,0.012630888,0.012417058,0.012547342,0.012784004,0.01244234,0.011827067,0.011001841,0.011648706,0.012509865,0.012987296,0.013180029,0.012653364,0.011496814,0.009330189,0.007534236,0.00696971,0.007532571,0.008610295
"Ggr",105,96000,"none","2009-06-25a.WAV","2009-06-25a.WAV",18,4,8,15.66411593,0,0.002486553,0.003208851,0.002925159,0.004384396,0.005606195,0.003027545,0.001989297,0.002623941,0.003905315,0.003793277,0.001708345,0.002878674,0.002201235,0.002155794,0.00243435,0.001979667,0.001721341,0.001434063,0.000807619,0.002835298,0.002946473,0.00252465,0.003328668,0.00189283,0.002344406,0.003619427,0.003994227,0.003122106,0.003044706,0.003624071,0.006216144,0.006658756,0.007548996,0.010788078,0.011971667,0.015568971,0.019287044,0.019149681,0.017472169,0.015369964,0.014296243,0.014425379,0.014519554,0.014231104,0.014963924,0.016710555,0.019447781,0.021349638,0.017365579,0.01272154,0.011067189,0.009730807,0.011322196,0.012663185,0.013339787,0.016544011,0.018153041,0.020432496,0.023026395,0.023262972,0.020545677,0.020092907,0.021334017,0.020610067,0.02034011,0.019586073,0.019035614,0.018953031,0.019829086,0.021322105,0.022913534,0.024505181,0.025354206,0.025467432,0.023989743,0.023429779,0.023331558,0.023352292,0.023615843,0.023973019,0.024265402
"Ggr",105,96000,"none","2009-06-25a.WAV","2009-06-25a.WAV",19,4,22,12.11483954,0,0.003358249,0.003959364,0.004511562,0.004194793,0.004600596,0.003378835,0.002946685,0.003309399,0.00375264,0.004298476,0.003520735,0.003560365,0.004034148,0.004305896,0.003837233,0.004458858,0.004545934,0.003695866,0.004278404,0.00485902,0.004786808,0.004359321,0.004973746,0.003498905,0.003225751,0.003516729,0.003487439,0.003642832,0.003559282,0.004622872,0.007041969,0.008472122,0.010291932,0.013047446,0.015612391,0.019512747,0.0228732,0.022406665,0.019945534,0.017610065,0.016590494,0.016461885,0.016275976,0.016308557,0.016810718,0.017222556,0.018982706,0.021835218,0.020173182,0.01402405,0.009946108,0.008510547,0.009252296,0.010461904,0.011808246,0.014585467,0.016555198,0.019395495,0.022143657,0.022554442,0.020542074,0.018661521,0.017580423,0.015965842,0.016134034,0.01645545,0.016025366,0.015867299,0.01654626,0.017564806,0.019062796,0.020817304,0.021516011,0.02179747,0.022080894,0.022635164,0.021763836,0.020490781,0.01986503,0.020465864,0.022368255
"Ggr",105,96000,"none","2009-06-25a.WAV","2009-06-25a.WAV",1795,4,13,14.98830561,0,0.005450179,0.004713881,0.005762615,0.007303353,0.006961425,0.005746085,0.004391457,0.003128186,0.002666663,0.003985164,0.00453419,0.004544682,0.006037957,0.005114396,0.002909346,0.004425639,0.006318731,0.004381177,0.00177706,0.004135437,0.006073789,0.005643671,0.003933036,0.00412005,0.004718913,0.005213747,0.005597331,0.007521469,0.009033636,0.008715263,0.008325878,0.006463469,0.005962745,0.006390164,0.007653514,0.006410884,0.005956194,0.007569819,0.008152993,0.008894791,0.010811101,0.012198946,0.012970553,0.012235118,0.009930097,0.008160471,0.009642459,0.010367781,0.011279231,0.013152392,0.013931148,0.013516089,0.012824297,0.011460901,0.009607383,0.009727601,0.011712318,0.013289418,0.013591369,0.014825084,0.018467353,0.021589531,0.022674646,0.024104339,0.02432305,0.023770934,0.024305401,0.025471283,0.026910531,0.028083291,0.029135906,0.029620545,0.02909782,0.027133445,0.024680425,0.02462821,0.025935627,0.026311753,0.026408077,0.026968159,0.028506942
"Ggr",105,96000,"none","2009-06-25a.WAV","2009-06-25a.WAV",1781,4,28,19.87595256,0,0.009875053,0.008398745,0.004581476,0.003788067,0.003786403,0.0022638,0.002803944,0.001785411,0.001014192,0.001534962,0.001749223,0.002006091,0.001910347,0.001957492,0.001279019,0.000543652,0.001130383,0.001477809,0.001709595,0.002713221,0.003903846,0.005027882,0.006492418,0.004158016,0.002512594,0.003605398,0.005298864,0.007246997,0.008717336,0.011306856,0.01490531,0.015639152,0.013535686,0.011487417,0.010355203,0.009692881,0.009705671,0.010315966,0.011779477,0.014490743,0.018872657,0.020649408,0.017811041,0.01523252,0.014212845,0.014392022,0.014872475,0.015367869,0.016183272,0.017666867,0.02005035,0.023060658,0.022523471,0.018984221,0.016375099,0.015165391,0.01456856,0.014053985,0.013967679,0.014537665,0.014139444,0.01385316,0.015845558,0.018533795,0.019871226,0.019109042,0.018406804,0.019127356,0.021622677,0.02347932,0.02423466,0.024534845,0.02447366,0.023725153,0.022318482,0.020938082,0.020461714,0.020920487,0.020534903,0.019472758,0.01936222
